Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
383,e8e35165,GitHub,db832824,data/db832824/test/e8e35165.groovy,18,18,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
1805,5e475371,GitHub,db832824,data/db832824/test/5e475371.html,104,104,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Credential
3182,34513ad2,GitHub,db832824,data/db832824/test/34513ad2.java,264,264,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
3257,6c14484f,GitHub,db832824,data/db832824/test/6c14484f.groovy,74,74,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
6445,3d103fc7,GitHub,db832824,data/db832824/src/3d103fc7.properties,7,7,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
12752,8f84f186,GitHub,db832824,data/db832824/test/8f84f186.graphqls,26,26,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
13551,fc19cc0a,GitHub,db832824,data/db832824/src/fc19cc0a.java,33,33,F,F,-1,-1,F,F,,,,,0.0,0,F,F,F,Key
35843,2c56ab91,GitHub,db832824,data/db832824/test/2c56ab91.groovy,14,14,T,T,35,42,F,F,Any,,,Secret,2.81,7,F,F,F,Password
37496,2c56ab91,GitHub,db832824,data/db832824/test/2c56ab91.groovy,45,45,T,T,35,42,F,F,Any,,,Secret,2.81,7,F,F,F,Password
102644,2c56ab91,GitHub,db832824,data/db832824/test/2c56ab91.groovy,12,12,F,F,,,F,F,,,,,0.00,,F,F,F,Secret
102645,2c56ab91,GitHub,db832824,data/db832824/test/2c56ab91.groovy,15,15,F,F,-1,-1,F,F,,,,,0.0,-1,F,F,F,Other
102646,2c56ab91,GitHub,db832824,data/db832824/test/2c56ab91.groovy,46,46,F,F,-1,-1,F,F,,,,,0.0,-1,F,F,F,Other
